date,year,property_value,zip_code,size_rank,housing_units,med_household_income,num_households,mortgage_rate,unemployment_rate
2006-10-31,2006,791265.9595,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2006-11-30,2006,790046.9519,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2006-12-31,2006,789679.9294,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-01-31,2007,793343.2813,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-02-28,2007,794381.7095,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-03-31,2007,798261.407,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-04-30,2007,801276.7188,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-05-31,2007,804100.2752,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-06-30,2007,800830.8735,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-07-31,2007,798263.5642,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-08-31,2007,794552.5454,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-09-30,2007,796757.659,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-10-31,2007,789801.1537,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-11-30,2007,786655.1195,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2007-12-31,2007,778656.089,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-01-31,2008,781058.0862,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-02-29,2008,785646.6834,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-03-31,2008,792158.4863,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-04-30,2008,796374.8597,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-05-31,2008,798096.9083,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-06-30,2008,800376.8861,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-07-31,2008,800144.5801,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-08-31,2008,798364.0426,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-09-30,2008,791316.2548,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-10-31,2008,784683.6016,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-11-30,2008,777715.4596,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2008-12-31,2008,775307.8263,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-01-31,2009,757181.1965,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-02-28,2009,742969.0747,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-03-31,2009,728630.5652,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-04-30,2009,727254.6906,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-05-31,2009,725749.5688,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-06-30,2009,725986.4676,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-07-31,2009,720322.3963,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-08-31,2009,702891.9331,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-09-30,2009,684722.5475,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-10-31,2009,675149.4603,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-11-30,2009,678891.7337,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2009-12-31,2009,688011.7921,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-01-31,2010,698730.6257,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-02-28,2010,705783.6059,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-03-31,2010,703592.2283,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-04-30,2010,699298.7509,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-05-31,2010,698257.4568,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-06-30,2010,699100.8949,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-07-31,2010,696259.9906,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-08-31,2010,685183.347,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-09-30,2010,670894.8083,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-10-31,2010,659789.7713,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-11-30,2010,653851.6716,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2010-12-31,2010,652051.9105,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2011-01-31,2011,648029.2124,94586,16947,381,74375,324,4.54,10.3
2011-02-28,2011,643702.9557,94586,16947,381,74375,324,4.54,10.3
2011-03-31,2011,641941.6467,94586,16947,381,74375,324,4.54,10.3
2011-04-30,2011,639632.5375,94586,16947,381,74375,324,4.54,10.3
2011-05-31,2011,633375.1129,94586,16947,381,74375,324,4.54,10.3
2011-06-30,2011,623006.5156,94586,16947,381,74375,324,4.54,10.3
2011-07-31,2011,620842.4475,94586,16947,381,74375,324,4.54,10.3
2011-08-31,2011,625978.4548,94586,16947,381,74375,324,4.54,10.3
2011-09-30,2011,637880.6373,94586,16947,381,74375,324,4.54,10.3
2011-10-31,2011,644338.9759,94586,16947,381,74375,324,4.54,10.3
2011-11-30,2011,644308.8634,94586,16947,381,74375,324,4.54,10.3
2011-12-31,2011,641016.7235,94586,16947,381,74375,324,4.54,10.3
2012-01-31,2012,634811.4898,94586,16947,415,95250,361,3.69,8.8
2012-02-29,2012,630318.2674,94586,16947,415,95250,361,3.69,8.8
2012-03-31,2012,625093.558,94586,16947,415,95250,361,3.69,8.8
2012-04-30,2012,624916.3717,94586,16947,415,95250,361,3.69,8.8
2012-05-31,2012,631288.761,94586,16947,415,95250,361,3.69,8.8
2012-06-30,2012,639084.2387,94586,16947,415,95250,361,3.69,8.8
2012-07-31,2012,644983.8224,94586,16947,415,95250,361,3.69,8.8
2012-08-31,2012,651976.3428,94586,16947,415,95250,361,3.69,8.8
2012-09-30,2012,662935.295,94586,16947,415,95250,361,3.69,8.8
2012-10-31,2012,679972.5459,94586,16947,415,95250,361,3.69,8.8
2012-11-30,2012,696320.5739,94586,16947,415,95250,361,3.69,8.8
2012-12-31,2012,708362.0988,94586,16947,415,95250,361,3.69,8.8
2013-01-31,2013,719466.8768,94586,16947,400,93036,340,3.85,7.3
2013-02-28,2013,723027.2587,94586,16947,400,93036,340,3.85,7.3
2013-03-31,2013,729819.1635,94586,16947,400,93036,340,3.85,7.3
2013-04-30,2013,737118.2217,94586,16947,400,93036,340,3.85,7.3
2013-05-31,2013,754195.2546,94586,16947,400,93036,340,3.85,7.3
2013-06-30,2013,775493.2683,94586,16947,400,93036,340,3.85,7.3
2013-07-31,2013,791506.3112,94586,16947,400,93036,340,3.85,7.3
2013-08-31,2013,798730.7815,94586,16947,400,93036,340,3.85,7.3
2013-09-30,2013,797452.1899,94586,16947,400,93036,340,3.85,7.3
2013-10-31,2013,798161.2168,94586,16947,400,93036,340,3.85,7.3
2013-11-30,2013,803292.541,94586,16947,400,93036,340,3.85,7.3
2013-12-31,2013,809327.5603,94586,16947,400,93036,340,3.85,7.3
2014-01-31,2014,812570.0145,94586,16947,431,85000,382,4.04,5.9
2014-02-28,2014,812405.5702,94586,16947,431,85000,382,4.04,5.9
2014-03-31,2014,815507.0131,94586,16947,431,85000,382,4.04,5.9
2014-04-30,2014,825460.725,94586,16947,431,85000,382,4.04,5.9
2014-05-31,2014,839841.4395,94586,16947,431,85000,382,4.04,5.9
2014-06-30,2014,844481.8164,94586,16947,431,85000,382,4.04,5.9
2014-07-31,2014,841054.8531,94586,16947,431,85000,382,4.04,5.9
2014-08-31,2014,836764.1735,94586,16947,431,85000,382,4.04,5.9
2014-09-30,2014,840329.459,94586,16947,431,85000,382,4.04,5.9
2014-10-31,2014,850509.6091,94586,16947,431,85000,382,4.04,5.9
2014-11-30,2014,862775.9522,94586,16947,431,85000,382,4.04,5.9
2014-12-31,2014,874433.6035,94586,16947,431,85000,382,4.04,5.9
2015-01-31,2015,884871.0529,94586,16947,398,75481,367,3.8,4.8
2015-02-28,2015,890944.7706,94586,16947,398,75481,367,3.8,4.8
2015-03-31,2015,894660.2012,94586,16947,398,75481,367,3.8,4.8
2015-04-30,2015,897843.6964,94586,16947,398,75481,367,3.8,4.8
2015-05-31,2015,901393.2411,94586,16947,398,75481,367,3.8,4.8
2015-06-30,2015,908542.72,94586,16947,398,75481,367,3.8,4.8
2015-07-31,2015,917896.0592,94586,16947,398,75481,367,3.8,4.8
2015-08-31,2015,933277.7729,94586,16947,398,75481,367,3.8,4.8
2015-09-30,2015,944353.8535,94586,16947,398,75481,367,3.8,4.8
2015-10-31,2015,960877.8722,94586,16947,398,75481,367,3.8,4.8
2015-11-30,2015,977712.7519,94586,16947,398,75481,367,3.8,4.8
2015-12-31,2015,1001676.958,94586,16947,398,75481,367,3.8,4.8
2016-01-31,2016,1023079.059,94586,16947,409,91932,371,3.63,4.3
2016-02-29,2016,1042483.286,94586,16947,409,91932,371,3.63,4.3
2016-03-31,2016,1055990.506,94586,16947,409,91932,371,3.63,4.3
2016-04-30,2016,1063437.728,94586,16947,409,91932,371,3.63,4.3
2016-05-31,2016,1065668.763,94586,16947,409,91932,371,3.63,4.3
2016-06-30,2016,1066219.331,94586,16947,409,91932,371,3.63,4.3
2016-07-31,2016,1058922.226,94586,16947,409,91932,371,3.63,4.3
2016-08-31,2016,1048308.618,94586,16947,409,91932,371,3.63,4.3
2016-09-30,2016,1036370.721,94586,16947,409,91932,371,3.63,4.3
2016-10-31,2016,1032772.355,94586,16947,409,91932,371,3.63,4.3
2016-11-30,2016,1033898.915,94586,16947,409,91932,371,3.63,4.3
2016-12-31,2016,1046401.359,94586,16947,409,91932,371,3.63,4.3
2017-01-31,2017,1062404.443,94586,16947,410,116250,351,3.94,3.7
2017-02-28,2017,1079178.87,94586,16947,410,116250,351,3.94,3.7
2017-03-31,2017,1088697.73,94586,16947,410,116250,351,3.94,3.7
2017-04-30,2017,1095157.335,94586,16947,410,116250,351,3.94,3.7
2017-05-31,2017,1095936.541,94586,16947,410,116250,351,3.94,3.7
2017-06-30,2017,1098935.332,94586,16947,410,116250,351,3.94,3.7
2017-07-31,2017,1098346.386,94586,16947,410,116250,351,3.94,3.7
2017-08-31,2017,1102400.96,94586,16947,410,116250,351,3.94,3.7
2017-09-30,2017,1107575.77,94586,16947,410,116250,351,3.94,3.7
2017-10-31,2017,1111325.823,94586,16947,410,116250,351,3.94,3.7
2017-11-30,2017,1115514.378,94586,16947,410,116250,351,3.94,3.7
2017-12-31,2017,1116778.939,94586,16947,410,116250,351,3.94,3.7
2018-01-31,2018,1128750.469,94586,16947,414,125568,317,4.38,3.1
2018-02-28,2018,1140645.479,94586,16947,414,125568,317,4.38,3.1
2018-03-31,2018,1162925.057,94586,16947,414,125568,317,4.38,3.1
2018-04-30,2018,1176140.49,94586,16947,414,125568,317,4.38,3.1
2018-05-31,2018,1185466.258,94586,16947,414,125568,317,4.38,3.1
2018-06-30,2018,1184492.9,94586,16947,414,125568,317,4.38,3.1
2018-07-31,2018,1180155.101,94586,16947,414,125568,317,4.38,3.1
2018-08-31,2018,1177993.01,94586,16947,414,125568,317,4.38,3.1
2018-09-30,2018,1171699.675,94586,16947,414,125568,317,4.38,3.1
2018-10-31,2018,1167042.397,94586,16947,414,125568,317,4.38,3.1
2018-11-30,2018,1161440.636,94586,16947,414,125568,317,4.38,3.1
2018-12-31,2018,1152022.399,94586,16947,414,125568,317,4.38,3.1
2019-01-31,2019,1140325.896,94586,16947,361,133125,305,3.94,3
2019-02-28,2019,1124961.717,94586,16947,361,133125,305,3.94,3
2019-03-31,2019,1112259.969,94586,16947,361,133125,305,3.94,3
2019-04-30,2019,1104173.677,94586,16947,361,133125,305,3.94,3
2019-05-31,2019,1100729.045,94586,16947,361,133125,305,3.94,3
2019-06-30,2019,1098122.375,94586,16947,361,133125,305,3.94,3
2019-07-31,2019,1097546.098,94586,16947,361,133125,305,3.94,3
2019-08-31,2019,1096320.637,94586,16947,361,133125,305,3.94,3
2019-09-30,2019,1099334.415,94586,16947,361,133125,305,3.94,3
2019-10-31,2019,1099768.492,94586,16947,361,133125,305,3.94,3
2019-11-30,2019,1099000.664,94586,16947,361,133125,305,3.94,3
2019-12-31,2019,1096982.708,94586,16947,361,133125,305,3.94,3
2020-01-31,2020,1099956.897,94586,16947,355,164063,284,3.1,8.9
2020-02-29,2020,1112236.551,94586,16947,355,164063,284,3.1,8.9
2020-03-31,2020,1130082.713,94586,16947,355,164063,284,3.1,8.9
2020-04-30,2020,1143697.97,94586,16947,355,164063,284,3.1,8.9
2020-05-31,2020,1143742.674,94586,16947,355,164063,284,3.1,8.9
2020-06-30,2020,1136523.929,94586,16947,355,164063,284,3.1,8.9
2020-07-31,2020,1135297.513,94586,16947,355,164063,284,3.1,8.9
2020-08-31,2020,1142798.081,94586,16947,355,164063,284,3.1,8.9
2020-09-30,2020,1159925.495,94586,16947,355,164063,284,3.1,8.9
2020-10-31,2020,1176094.809,94586,16947,355,164063,284,3.1,8.9
2020-11-30,2020,1197477.377,94586,16947,355,164063,284,3.1,8.9
2020-12-31,2020,1214393.038,94586,16947,355,164063,284,3.1,8.9
2021-01-31,2021,1231702.351,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-02-28,2021,1249298.134,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-03-31,2021,1269511.73,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-04-30,2021,1296017.116,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-31,2021,1327095.385,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-06-30,2021,1358694.066,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-07-31,2021,1382419.909,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-08-31,2021,1391638.862,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-09-30,2021,1392037.844,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-10-31,2021,1394470.161,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-11-30,2021,1400370.382,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2021-12-31,2021,1409086.254,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-01-31,2022,1423910.143,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-02-28,2022,1450828.618,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-03-31,2022,1491134.647,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-04-30,2022,1530396.306,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-05-31,2022,1546906.982,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-06-30,2022,1536565.62,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-07-31,2022,1496679.327,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-08-31,2022,1450085.224,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-09-30,2022,1404843.922,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-10-31,2022,1374712.722,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-11-30,2022,1351583.206,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2022-12-31,2022,1332594.864,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-01-31,2023,1310924.024,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-02-28,2023,1295281.432,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-03-31,2023,1290584.006,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-04-30,2023,1294896.945,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-05-31,2023,1306770.427,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-06-30,2023,1314808.002,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-07-31,2023,1321460.768,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-08-31,2023,1326805.594,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-09-30,2023,1333305.899,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-10-31,2023,1339576.919,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-11-30,2023,1342116.699,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2023-12-31,2023,1338053.355,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-01-31,2024,1333094.448,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-02-29,2024,1333764.14,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-03-31,2024,1347964.674,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-04-30,2024,1365761.442,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-05-31,2024,1378355.263,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-06-30,2024,1382016.464,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-07-31,2024,1382246.39,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-08-31,2024,1377838.2,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-09-30,2024,1369718.492,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
2024-10-31,2024,1361381.88,94586,16947,#N/A,#N/A,#N/A,#N/A,#N/A
